boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_rank_3,inert_rank_3_inc,inert_rank_3_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,inert_cyclic_4,inert_cyclic_4_rank_same,inert_cyclic_5,inert_cyclic_5_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_rank_3,ramified_rank_3_inc,ramified_rank_3_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same,ramified_cyclic_4,ramified_cyclic_4_rank_same,ramified_cyclic_5,ramified_cyclic_5_rank_same
91268055040,27742162167,12715157594,2311846865,12715157708,11455354001,1259803593,11569796992,1145360602,11455354001,11455354001,0,1258851367,114435088,1144416279,952220,7903,944317,6,0,6,11455354001,0,1144963872,1040879483,104071694,94613338,9283109,8439356,528447,480227,4245,3875,2082915829,228931036,2103708654,208138211,2082915829,2082915829,0,228759339,20791415,207967924,171696,1410,170286,1,0,1,2082915829,0,208133813,189216200,18920766,17201629,1640495,1491723,64136,58254,129,118
91536490496,27823756860,12752555143,2318646455,12752555262,11489047901,1263507242,11603827486,1148727657,11489047901,11489047901,0,1262552241,114771667,1147780574,954995,7918,947077,6,0,6,11489047901,0,1148328362,1043937887,104378299,94892151,9310931,8464660,530380,481979,4269,3897,2089041523,229604932,2109895932,208750523,2089041523,2089041523,0,229432713,20852993,208579720,172218,1416,170802,1,0,1,2089041523,0,208746424,189772748,18976334,17252146,1645462,1496245,64363,58462,130,119
91804925952,27905351434,12789952702,2325446000,12789952732,11522739213,1267213489,11637854817,1152097885,11522739213,11522739213,0,1266255668,115107665,1151148003,957815,7939,949876,6,0,6,11522739213,0,1151695808,1046999824,104684537,95170613,9338846,8490014,532187,483637,4290,3915,2095168101,230277899,2116083443,209362557,2095168101,2095168101,0,230105159,20913919,209191240,172739,1423,171316,1,0,1,2095168101,0,209357968,190328884,19031948,17302718,1650518,1500845,64594,58673,131,120
92073361408,27986946089,12827350178,2332245546,12827350365,11556432481,1270917697,11671884776,1155465402,11556432481,11556432481,0,1269956980,115444329,1154512651,960711,7966,952745,6,0,6,11556432481,0,1155060968,1050058865,104991067,95449212,9366479,8515211,534154,485428,4312,3935,2101294946,230950600,2122271299,209974247,2101294946,2101294946,0,230777346,20974927,209802419,173253,1426,171827,1,0,1,2101294946,0,209969568,190884941,19087362,17353126,1655460,1505350,64823,58880,133,122
92341796864,28068540628,12864747629,2339045115,12864747884,11590124831,1274622798,11705914109,1158833520,11590124831,11590124831,0,1273659223,115781284,1157877939,963569,7994,955575,6,0,6,11590124831,0,1158427011,1053118513,105297596,95727980,9394199,8540314,536082,487177,4335,3955,2107420629,231624486,2128457806,210587309,2107420629,2107420629,0,231450709,21035747,210414962,173776,1430,172346,1,0,1,2107420629,0,210581751,191441793,19143176,17403901,1660564,1510038,65082,59105,136,125
92610232320,28150135326,12902145245,2345844673,12902145408,11623813413,1278331832,11739939596,1162205649,11623813413,11623813413,0,1277365521,116118174,1161247347,966305,8009,958296,6,0,6,11623813413,0,1161796155,1056181535,105604914,96007243,9422026,8565622,538069,488973,4357,3974,2113545977,232298696,2134644462,211200211,2113545977,2113545977,0,232124435,21097050,211027385,174260,1435,172825,1,0,1,2113545977,0,211194502,191998858,19198952,17454505,1665518,1514565,65327,59332,136,125
92878667776,28231729807,12939542703,2352644198,12939542906,11657502948,1282039755,11773965630,1165577073,11657502948,11657502948,0,1281070619,116454652,1164615967,969130,8030,961100,6,0,6,11657502948,0,1165165097,1059244796,105911671,96285851,9449570,8590697,539902,490628,4379,3995,2119670685,232973513,2140830518,211813680,2119670685,2119670685,0,232798730,21158395,211640335,174782,1438,173344,1,0,1,2119670685,0,211807554,192556150,19254973,17505439,1670504,1519079,65562,59542,137,125
93147103232,28313324488,12976940232,2359443816,12976940440,11691190428,1285749804,11807991038,1168949194,11691190428,11691190428,0,1284777761,116792561,1167985200,972037,8049,963988,6,0,6,11691190428,0,1168535844,1062308496,106218362,96564403,9477365,8615938,541785,492344,4405,4019,2125795534,233648282,2147016601,212427215,2125795534,2125795534,0,233472985,21219622,212253363,175296,1445,173851,1,0,1,2125795534,0,212420815,193113690,19310910,17556343,1675340,1523458,65782,59746,138,126
93415538688,28394919074,13014337798,2366243360,13014337916,11724884172,1289453626,11842020626,1172317172,11724884172,11724884172,0,1288478808,117128382,1171350426,974812,8072,966740,6,0,6,11724884172,0,1171901706,1065368972,106524146,96842411,9504868,8640935,543657,494065,4431,4043,2131920875,234322485,2153203304,213040056,2131920875,2131920875,0,234146697,21280980,212865717,175787,1449,174338,1,0,1,2131920875,0,213033805,193670792,19366336,17606785,1680376,1528035,66042,59979,138,126
93683974144,28476513590,13051735241,2373042925,13051735424,11758576602,1293158639,11876050853,1175684388,11758576602,11758576602,0,1292180967,117466161,1174714806,977666,8090,969576,6,0,6,11758576602,0,1175268066,1068428164,106830387,97120680,9532404,8666012,545649,495880,4461,4070,2138047334,234995591,2159390737,213652188,2138047334,2138047334,0,234819274,21341952,213477322,176316,1451,174865,1,0,1,2138047334,0,213645616,194227093,19421944,17657443,1685288,1532452,66284,60205,142,129
93952409600,28558108142,13089132708,2379842406,13089133028,11792269793,1296862915,11910080921,1179051787,11792269793,11792269793,0,1295882416,117803016,1178079400,980493,8112,972381,6,0,6,11792269793,0,1178634743,1071488462,107135695,97398212,9559938,8691022,547556,497613,4484,4091,2144172007,235670399,2165576506,214265900,2144172007,2144172007,0,235493565,21403046,214090519,176833,1453,175380,1,0,1,2144172007,0,214259011,194784855,19477522,17708066,1690372,1537053,66518,60416,142,129
94220845056,28639702757,13126530269,2386642016,13126530472,11825959283,1300570986,11944107211,1182423058,11825959283,11825959283,0,1299587642,118139795,1181447847,983338,8133,975205,6,0,6,11825959283,0,1182003770,1074551374,107442074,97676695,9587828,8716336,549459,499329,4511,4113,2150296629,236345387,2171762177,214879839,2150296629,2150296629,0,236168045,21464086,214703959,177341,1462,175879,1,0,1,2150296629,0,214872240,195342746,19533544,17758884,1695346,1541557,66772,60642,143,130
94489280512,28721297390,13163927852,2393441539,13163927999,11859650140,1304277712,11978135402,1185792450,11859650140,11859650140,0,1303291567,118477110,1184814457,986139,8152,977987,6,0,6,11859650140,0,1185371505,1077612382,107748375,97955124,9615794,8741764,551353,501049,4540,4138,2156421989,237019550,2177948696,215492843,2156421989,2156421989,0,236841704,21525242,215316462,177845,1465,176380,1,0,1,2156421989,0,215484624,195899573,19589559,17809753,1700365,1546139,67013,60867,143,130
94757715968,28802891970,13201325392,2400241030,13201325548,11893339074,1307986318,12012160899,1189164493,11893339074,11893339074,0,1306997337,118813640,1188183697,988975,8185,980790,6,0,6,11893339074,0,1188741485,1080676393,108054417,98233318,9643652,8767076,553226,502758,4557,4152,2162547924,237693106,2184135886,216105144,2162547924,2162547924,0,237514739,21586490,215928249,178366,1472,176894,1,0,1,2162547924,0,216096652,196455974,19645224,17860316,1705466,1550736,67253,61092,144,131
95026151424,28884486456,13238722904,2407040571,13238722981,11927027601,1311695303,12046186181,1192536723,11927027601,11927027601,0,1310703552,119150372,1191553180,991745,8208,983537,6,0,6,11927027601,0,1192111519,1083740367,108360756,98511662,9671522,8792411,555176,504566,4579,4174,2168673939,238366632,2190323723,216716848,2168673939,2168673939,0,238187740,21648306,216539434,178891,1478,177413,1,0,1,2168673939,0,216708908,197011900,19700715,17910812,1710473,1555268,67499,61322,145,132
95294586880,28966081059,13276120341,2413840183,13276120535,11960718201,1315402140,12080213354,1195906987,11960718201,11960718201,0,1314407660,119486930,1194920730,994474,8223,986251,6,0,6,11960718201,0,1195479887,1086802722,108667074,98790159,9699109,8817436,556987,506217,4603,4196,2174799531,239040652,2196510031,217330152,2174799531,2174799531,0,238861243,21709017,217152226,179408,1483,177925,1,0,1,2174799531,0,217321677,197569358,19756328,17961477,1715346,1559711,67747,61548,145,132
95563022336,29047675673,13313518009,2420639633,13313518031,11994408841,1319109168,12114240071,1199277938,11994408841,11994408841,0,1318111952,119822982,1198288970,997210,8248,988962,6,0,6,11994408841,0,1198847613,1089864848,108973976,99069312,9726885,8842681,558848,507910,4630,4219,2180924752,239714881,2202696377,217943256,2180924752,2180924752,0,239534943,21770138,217764805,179937,1487,178450,1,0,1,2180924752,0,217934352,198126439,19812217,18012322,1720217,1564125,68011,61786,146,133
95831457792,29129270300,13350915479,2427439189,13350915632,12028098180,1322817299,12148265917,1202649562,12028098180,12028098180,0,1321817263,120159476,1201657787,1000030,8261,991769,6,0,6,12028098180,0,1202216381,1092927747,109280760,99348217,9754676,8867902,560786,509676,4660,4245,2187051853,240387336,2208884659,218554530,2187051853,2187051853,0,240206884,21831313,218375571,180451,1493,178958,1,0,1,2187051853,0,218545668,198682065,19867598,18062670,1725212,1568693,68259,62009,147,134
96099893248,29210864925,13388312999,2434238748,13388313178,12061790752,1326522247,12182296046,1206016953,12061790752,12061790752,0,1325519411,120497011,1205022400,1002830,8283,994547,6,0,6,12061790752,0,1205583011,1095987256,109586558,99626238,9782448,8893226,562715,511417,4679,4263,2193178067,241060681,2215072180,219166568,2193178067,2193178067,0,240879663,21892615,218987048,181017,1498,179519,1,0,1,2193178067,0,219157372,199238113,19923445,18113340,1730185,1573220,68513,62240,148,135
96368328704,29292459477,13425710472,2441038274,13425710731,12095482603,1330227869,12216323693,1209386779,12095482603,12095482603,0,1329222210,120832782,1208389428,1005653,8308,997345,6,0,6,12095482603,0,1208949976,1099048915,109892845,99904752,9810125,8918404,564560,513073,4704,4284,2199304097,241734177,2221259351,219778923,2199304097,2199304097,0,241552618,21953752,219598866,181558,1502,180056,1,0,1,2199304097,0,219769454,199794503,19978903,18163836,1735336,1577903,68776,62488,149,136
96636764160,29374054169,13463108015,2447837852,13463108302,12129172699,1333935316,12250351391,1212756624,12129172699,12129172699,0,1332926825,121170360,1211756465,1008485,8332,1000153,6,0,6,12129172699,0,1212319003,1102110893,110198742,100182731,9837877,8943722,566479,514816,4724,4303,2205429474,242408378,2227446260,220391592,2205429474,2205429474,0,242226276,22015280,220210996,182101,1506,180595,1,0,1,2205429474,0,220381743,200350741,20034997,18214921,1740357,1582482,69030,62716,149,136
96905199616,29455648664,13500505506,2454637379,13500505779,12162865170,1337640336,12284380148,1216125358,12162865170,12162865170,0,1336629054,121506627,1215122427,1011276,8351,1002925,6,0,6,12162865170,0,1215685446,1105171706,110504807,100460897,9865555,8968878,568496,516622,4750,4324,2211554197,243083182,2233632292,221005087,2211554197,2211554197,0,242900583,22076584,220823999,182598,1511,181087,1,0,1,2211554197,0,220995115,200908282,20090814,18265739,1745231,1586906,69274,62936,149,136
97173635072,29537243211,13537902987,2461436910,13537903314,12196555552,1341347435,12318407459,1219495528,12196555552,12196555552,0,1340333395,121843538,1218489857,1014034,8369,1005665,6,0,6,12196555552,0,1219053919,1108234058,110811233,100739254,9893082,8993849,570395,518357,4766,4339,2217679594,243757316,2239818697,221618213,2217679594,2217679594,0,243574197,22137587,221436610,183118,1516,181602,1,0,1,2217679594,0,221607580,201465202,20146705,18316636,1750245,1591491,69518,63145,149,136
97442070528,29618837793,13575300554,2468236497,13575300742,12230245570,1345054984,12352434882,1222865672,12230245570,12230245570,0,1344038157,122180919,1221857238,1016821,8393,1008428,6,0,6,12230245570,0,1222422700,1111296084,111117315,101017456,9921071,9019266,572282,520070,4789,4362,2223805420,244431077,2246005905,222230592,2223805420,2223805420,0,244247433,22198964,222048469,183643,1521,182122,1,0,1,2223805420,0,222220094,202021706,20202195,18367263,1755205,1595976,69788,63386,151,138
97710505984,29700432466,13612698051,2475036070,13612698345,12263937324,1348760727,12386462437,1226235614,12263937324,12263937324,0,1347741145,122516695,1225224450,1019576,8418,1011158,6,0,6,12263937324,0,1225790201,1114358449,111423341,101295540,9948626,9044286,574167,521798,4810,4377,2229930381,245105689,2252191895,222844175,2229930381,2229930381,0,244921538,22259991,222661547,184150,1523,182627,1,0,1,2229930381,0,222833088,202579267,20258014,18417979,1760197,1600508,70087,63654,152,139
97978941440,29782026990,13650095547,2481835633,13650095810,12297628178,1352467369,12420489342,1229606205,12297628178,12297628178,0,1351444997,122852727,1228592270,1022366,8437,1013929,6,0,6,12297628178,0,1229158171,1117420771,111729538,101574025,9976383,9069533,576078,523547,4827,4394,2236056364,245779269,2258378564,223457069,2236056364,2236056364,0,245594612,22320672,223273940,184656,1528,183128,1,0,1,2236056364,0,223445260,203136107,20313729,18468818,1765118,1604985,70353,63891,152,139
98247376896,29863621534,13687493142,2488635141,13687493251,12331319281,1356173861,12454517463,1232975679,12331319281,12331319281,0,1355148645,123189725,1231958920,1025210,8457,1016753,6,0,6,12331319281,0,1232525084,1120481334,112036435,101852976,10004250,9094867,578024,525324,4852,4419,2242182643,246452498,2264565766,224069375,2242182643,2242182643,0,246267338,22381589,223885749,185159,1534,183625,1,0,1,2242182643,0,224057320,203692643,20369117,18519309,1770107,1609501,70641,64156,153,140
98515812352,29945216174,13724890715,2495434672,13724890787,12365011611,1359879104,12488546469,1236344246,12365011611,12365011611,0,1358851112,123526383,1235324729,1027986,8475,1019511,6,0,6,12365011611,0,1235890984,1123541519,112343052,102131469,10032297,9120281,579894,527011,4885,4449,2248309178,247125494,2270753344,224681328,2248309178,2248309178,0,246939812,22442627,224497185,185681,1539,184142,1,0,1,2248309178,0,224669029,204248986,20424630,18569662,1775109,1614017,70891,64380,153,140
98784247808,30026810781,13762288154,2502234207,13762288420,12398701401,1363586753,12522571775,1239716379,12398701401,12398701401,0,1362555953,123861878,1238694075,1030794,8496,1022298,6,0,6,12398701401,0,1239259919,1126605492,112649534,102410063,10059761,9145291,581827,528755,4912,4474,2254435140,247799067,2276940598,225293609,2254435140,2254435140,0,247612883,22503916,225108967,186183,1542,184641,1,0,1,2254435140,0,225281532,204805640,20479830,18619913,1780211,1618657,71157,64617,153,140
99052683264,30108405375,13799685714,2509033832,13799685829,12432391032,1367294682,12556598256,1243087458,12432391032,12432391032,0,1366261149,124198707,1242062442,1033527,8517,1025010,6,0,6,12432391032,0,1242629185,1129668734,112955905,102688349,10087415,9170409,583709,530458,4935,4492,2260560170,248473662,2283126737,225907095,2260560170,2260560170,0,248286977,22565020,225721957,186684,1547,185137,1,0,1,2260560170,0,225894811,205363307,20535442,18670517,1785142,1623130,71429,64863,153,140
99321118720,30189999932,13837083262,2515833289,13837083381,12466079808,1371003454,12590623541,1246459721,12466079808,12466079808,0,1369967147,124535191,1245431956,1036301,8542,1027759,6,0,6,12466079808,0,1245999540,1132732948,113261598,102966428,10115364,9195809,585686,532256,4959,4515,2266685434,249147855,2289313254,226520035,2266685434,2266685434,0,248960623,22626272,226334351,187231,1548,185683,1,0,1,2266685434,0,226507737,205920450,20590922,18720991,1790144,1627688,71665,65080,155,142
99589554176,30271594579,13874480842,2522632866,13874480871,12499771066,1374709776,12624651285,1249829557,12499771066,12499771066,0,1373670692,124871655,1248799037,1039078,8564,1030514,6,0,6,12499771066,0,1249367780,1135795045,113567352,103244573,10142945,9220846,587620,534024,4995,4549,2272813411,249819455,2295502288,227130578,2272813411,2272813411,0,249631754,22687326,226944428,187700,1551,186149,1,0,1,2272813411,0,227117878,206475054,20646657,18771697,1795120,1632198,71944,65337,155,142
99857989632,30353189104,13911878400,2529432388,13911878316,12533460058,1378418342,12658676864,1253201536,12533460058,12533460058,0,1377376408,125208218,1252168190,1041928,8588,1033340,6,0,6,12533460058,0,1252736564,1138857820,113874262,103523664,10171064,9246418,589498,535716,5020,4572,2278938145,250494243,2301688371,227744017,2278938145,2278938145,0,250306013,22748670,227557343,188229,1556,186673,1,0,1,2278938145,0,227731115,207032486,20702400,18822364,1800137,1636775,72206,65576,155,142
100126425088,30434783735,13949275974,2536231904,13949275857,12567148346,1382127628,12692702442,1256573532,12567148346,12567148346,0,1381082855,125545480,1255537375,1044767,8616,1036151,6,0,6,12567148346,0,1256107843,1141922377,114179520,103801059,10199062,9271921,591378,537416,5052,4602,2285063425,251168479,2307874611,228357293,2285063425,2285063425,0,250979753,22809626,228170127,188725,1560,187165,1,0,1,2285063425,0,228343640,207589685,20758340,18873178,1805163,1641318,72455,65804,155,142
100394860544,30516378288,13986673410,2543031433,13986673445,12600839105,1385834305,12726730063,1259943347,12600839105,12600839105,0,1384786829,125882317,1258904512,1047470,8641,1038829,6,0,6,12600839105,0,1259475608,1144983897,114486049,104079689,10226814,9297156,593280,539144,5078,4626,2291188586,251842847,2314060972,228970461,2291188586,2291188586,0,251653630,22870824,228782806,189216,1562,187654,1,0,1,2291188586,0,228956257,208146591,20814287,18924100,1810188,1645903,72740,66067,158,145
