boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,inert_cyclic_4,inert_cyclic_4_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same,ramified_cyclic_4,ramified_cyclic_4_rank_same
19595788288,5956405481,2812746939,330911484,2812747058,2637880417,174866522,2648161982,164584957,2637880417,2637880417,0,174831943,10281438,164550505,34579,127,34452,2637880417,0,164794083,155101783,9639459,9073687,396840,373560,1561,1475,310361465,20550019,311568081,19343403,310361465,310361465,0,20546013,1206602,19339411,4006,14,3992,310361465,0,19389221,18250538,1121400,1055519,35366,33329,26,25
19864223744,6038000059,2851277755,335444455,2851277849,2674014335,177263420,2684437032,166840723,2674014335,2674014335,0,177228326,10422568,166805758,35094,129,34965,2674014335,0,167050697,157225599,9772692,9198956,403339,379693,1598,1510,314612995,20831460,315836257,19608198,314612995,314612995,0,20827389,1223248,19604141,4071,14,4057,314612995,0,19654579,18500204,1136791,1069985,35993,33927,26,25
20132659200,6119594638,2889808571,339977479,2889808588,2710149435,179659136,2720712542,169096029,2710149435,2710149435,0,179623568,10562978,169060590,35568,129,35439,2710149435,0,169307164,159349763,9905045,9323585,409713,385686,1646,1556,318864120,21113359,320104051,19873428,318864120,318864120,0,21109229,1239917,19869312,4130,14,4116,318864120,0,19920112,18750059,1152481,1084721,36608,34505,28,27
20401094656,6201189142,2928339372,344510494,2928339276,2746280549,182058823,2756984828,171354544,2746280549,2746280549,0,182022754,10704148,171318606,36069,131,35938,2746280549,0,171566677,161476338,10038151,9448832,416239,391840,1687,1596,323114883,21395611,324371406,20139088,323114883,323114883,0,21391424,1256509,20134915,4187,14,4173,323114883,0,20186095,19000402,1168038,1099371,37261,35113,30,29
20669530112,6282783755,2966870162,349043498,2966870095,2782414697,184455465,2793259821,173610341,2782414697,2782414697,0,184418934,10844990,173573944,36531,134,36397,2782414697,0,173823842,163600773,10170659,9573578,422708,397960,1725,1633,327365378,21678120,328638335,20405163,327365378,327365378,0,21673882,1272943,20400939,4238,14,4224,327365378,0,20452457,19251338,1183512,1113889,37879,35679,34,33
20937965568,6364378340,3005400854,353576592,3005400894,2818545921,186854933,2829532095,175868759,2818545921,2818545921,0,186817943,10986039,175831904,36990,135,36855,2818545921,0,176083685,165727723,10303397,9698554,429095,403955,1766,1672,331617118,21959474,332906546,20670046,331617118,331617118,0,21955186,1289414,20665772,4288,14,4274,331617118,0,20717475,19500807,1199176,1128672,38499,36258,36,35
21206401024,6445972916,3043931637,358109633,3043931646,2854678977,189252660,2865805919,178125718,2854678977,2854678977,0,189215228,11126806,178088422,37432,136,37296,2854678977,0,178341634,167853023,10436308,9823724,435481,409966,1805,1709,335868479,22241154,337174489,20935144,335868479,335868479,0,22236810,1305996,20930814,4344,14,4330,335868479,0,20982735,19750441,1214884,1143466,39154,36872,37,35
21474836480,6527567585,3082462474,362642652,3082462459,2890812560,191649914,2902080742,180381732,2890812560,2890812560,0,191612013,11268045,180343968,37901,137,37764,2890812560,0,180599652,169978011,10568667,9948282,441845,415926,1849,1749,340119706,22522946,341442337,21200315,340119706,340119706,0,22518539,1322617,21195922,4407,14,4393,340119706,0,21248311,20000299,1230391,1158113,39798,37473,39,37
21743271936,6609162256,3120993316,367175714,3120993226,2926946722,194046594,2938355755,182637561,2926946722,2926946722,0,194008219,11408896,182599323,38375,137,38238,2926946722,0,182856820,172102431,10701143,10073024,448346,422064,1910,1804,344370017,22805697,345709270,21466444,344370017,344370017,0,22801238,1339239,21461999,4459,14,4445,344370017,0,21514739,20251053,1246005,1172826,40453,38081,41,39
22011707392,6690756766,3159524029,371708693,3159524044,2963077671,196446358,2974628358,184895671,2963077671,2963077671,0,196407482,11550547,184856935,38876,140,38736,2963077671,0,185117545,174229661,10833165,10197279,454821,428154,1951,1841,348621366,23087327,349977477,21731216,348621366,348621366,0,23082804,1356095,21726709,4523,16,4507,348621366,0,21780025,20500473,1261689,1187546,41049,38651,41,39
22280142848,6772351339,3198054822,376241714,3198054803,2999209987,198844835,3010901201,187153621,2999209987,2999209987,0,198805465,11691074,187114391,39370,140,39230,2999209987,0,187376596,176356340,10965579,10321887,461291,434276,1999,1888,352871765,23369949,354244387,21997327,352871765,352871765,0,23365374,1372606,21992768,4575,16,4559,352871765,0,22046485,20751326,1277173,1202156,41675,39247,41,39
22548578304,6853945901,3236585546,380774732,3236585623,3035342349,201243197,3047174329,189411217,3035342349,3035342349,0,201203360,11831839,189371521,39837,141,39696,3035342349,0,189635790,178482904,11097791,10446357,467742,440335,2037,1925,357121894,23652838,358511329,22263403,357121894,357121894,0,23648205,1389419,22258786,4633,16,4617,357121894,0,22313238,21002251,1292637,1216680,42287,39814,43,41
22817013760,6935540526,3275116304,385307790,3275116432,3071476197,203640107,3083448558,191667746,3071476197,3071476197,0,203599782,11972220,191627562,40325,141,40184,3071476197,0,191892724,180607450,11230779,10571704,474199,446441,2080,1967,361373063,23934727,362779174,22528616,361373063,361373063,0,23930042,1406095,22523947,4685,16,4669,361373063,0,22578985,21252318,1308086,1231173,42926,40413,45,43
23085449216,7017134964,3313647064,389840774,3313647126,3107609535,206037529,3119722977,193924087,3107609535,3107609535,0,205996704,12113300,193883404,40825,142,40683,3107609535,0,194150128,182732013,11363717,10696837,480731,452544,2128,2010,365623517,24217257,367046135,22794639,365623517,365623517,0,24212516,1422601,22789915,4741,17,4724,365623517,0,22845039,21502834,1323899,1246050,43532,40987,46,44
23353884672,7098729654,3352177863,394373790,3352178001,3143743781,208434082,3155998162,196179701,3143743781,3143743781,0,208392772,12254238,196138534,41310,143,41167,3143743781,0,196407015,184856091,11496396,10821757,487191,458638,2170,2048,369874106,24499684,371313204,23060586,369874106,369874106,0,24494878,1439081,23055797,4806,17,4789,369874106,0,23110996,21753309,1339615,1260808,44221,41636,46,44
23622320128,7180324317,3390708626,398906871,3390708820,3179875896,210832730,3192271087,198437539,3179875896,3179875896,0,210790925,12395047,198395878,41805,144,41661,3179875896,0,198666035,186982489,11629059,10946628,493619,464674,2212,2087,374125055,24781816,375580547,23326324,374125055,374125055,0,24776960,1455475,23321485,4856,17,4839,374125055,0,23376729,22003580,1355328,1275632,44855,42228,48,45
23890755584,7261918893,3429239417,403439912,3429239564,3216008079,213231338,3228544384,200695033,3216008079,3216008079,0,213189056,12536160,200652896,42282,145,42137,3216008079,0,200924931,189108427,11761770,11071571,500110,470781,2245,2117,378376271,25063641,379848234,23591678,378376271,378376271,0,25058726,1471946,23586780,4915,17,4898,378376271,0,23642233,22253587,1370944,1290309,45500,42838,49,46
24159191040,7343513507,3467770157,407972988,3467770362,3252139991,215630166,3264817682,202952475,3252139991,3252139991,0,215587390,12677545,202909845,42776,146,42630,3252139991,0,203183410,191233862,11895170,11196997,506513,476820,2297,2166,382627230,25345758,384115730,23857258,382627230,382627230,0,25340787,1488483,23852304,4971,17,4954,382627230,0,23908251,22504024,1386367,1304822,46116,43408,53,50
24427626496,7425108095,3506300991,412505996,3506301108,3288272316,218028675,3301091077,205209914,3288272316,3288272316,0,217985435,12818614,205166821,43240,147,43093,3288272316,0,205442374,193359867,12027545,11321677,513179,483074,2337,2203,386877890,25628106,388382961,24123035,386877890,386877890,0,25623081,1505054,24118027,5025,17,5008,386877890,0,24174107,22754322,1402171,1319650,46749,44004,54,51
24696061952,7506702809,3544831823,417039032,3544831954,3324406361,220425462,3337366168,207465655,3324406361,3324406361,0,220381735,12959657,207422078,43727,150,43577,3324406361,0,207699638,195484248,12159982,11446336,519724,489240,2391,2254,391129151,25909881,392650741,24388291,391129151,391129151,0,25904796,1521573,24383223,5085,17,5068,391129151,0,24439625,23004272,1417769,1334328,47348,44572,54,51
24964497408,7588297385,3583362483,421572118,3583362784,3360538311,222824172,3373640305,209722178,3360538311,3360538311,0,222779945,13101844,209678101,44227,150,44077,3360538311,0,209957978,197608611,12293169,11571696,526360,495496,2438,2298,395380113,26192005,396918289,24653829,395380113,395380113,0,26186869,1538159,24648710,5136,17,5119,395380113,0,24705458,23254483,1433349,1348996,48007,45179,55,52
25232932864,7669891939,3621893327,426105159,3621893453,3396672158,225221169,3409915236,211978091,3396672158,3396672158,0,225176433,13242928,211933505,44736,150,44586,3396672158,0,212214918,199732624,12426147,11696908,532899,501647,2469,2326,399631029,26474130,401185661,24919498,399631029,399631029,0,26468944,1554615,24914329,5186,17,5169,399631029,0,24971212,23504741,1449044,1363778,48630,45756,58,54
25501368320,7751486535,3660424128,430638205,3660424202,3432804177,227619951,3446188203,214235925,3432804177,3432804177,0,227574712,13383874,214190838,45239,152,45087,3432804177,0,214473787,201858769,12558739,11821677,539667,508018,2519,2374,403882617,26755588,405453756,25184449,403882617,403882617,0,26750341,1571122,25179219,5247,17,5230,403882617,0,25236431,23754391,1464621,1378445,49231,46329,58,54
25769803776,7833081004,3698954851,435171217,3698954936,3468939106,230015745,3482463505,216491346,3468939106,3468939106,0,229969996,13524244,216445752,45749,155,45594,3468939106,0,216729774,203982545,12691534,11946727,546130,514067,2558,2413,408134509,27036708,409722130,25449087,408134509,408134509,0,27031401,1587603,25443798,5307,18,5289,408134509,0,25501632,24004034,1479848,1392793,49862,46916,59,55
26038239232,7914675568,3737485604,439704253,3737485711,3505074037,232411567,3518738863,218746741,3505074037,3505074037,0,232365352,13664668,218700684,46215,158,46057,3505074037,0,218986252,206106864,12823883,12071209,552621,520161,2596,2450,412386413,27317840,413990589,25713664,412386413,412386413,0,27312476,1604158,25708318,5364,18,5346,412386413,0,25766353,24253147,1495587,1407629,50475,47485,61,57
26306674688,7996270091,3776016409,444237292,3776016390,3541207517,234808892,3555013646,221002763,3541207517,3541207517,0,234762172,13805969,220956203,46720,160,46560,3541207517,0,221243574,208231200,12956772,12196173,559185,526338,2641,2492,416638853,27598439,418259679,25977613,416638853,416638853,0,27593005,1620808,25972197,5434,18,5416,416638853,0,26030792,24501860,1511073,1422221,51078,48058,62,58
26575110144,8077864757,3814547283,448770301,3814547173,3577344209,237203074,3591291322,223255961,3577344209,3577344209,0,237155888,13946948,223208940,47186,165,47021,3577344209,0,223498547,210353242,13088890,12320645,565745,532499,2706,2554,420889991,27880310,422527178,26243123,420889991,420889991,0,27874815,1637169,26237646,5495,18,5477,420889991,0,26296310,24751935,1526713,1436975,51729,48677,63,59
26843545600,8159459264,3853077945,453303365,3853077954,3613478838,239599107,3627567257,225510688,3613478838,3613478838,0,239551427,14088252,225463175,47680,167,47513,3613478838,0,225754688,212476317,13221735,12445641,572244,538614,2760,2603,425140876,28162489,426794684,26508681,425140876,425140876,0,28156946,1653790,26503156,5543,18,5525,425140876,0,26562338,25002282,1542158,1451515,52384,49297,66,62
27111981056,8241053801,3891608773,457836353,3891608675,3649613218,241995555,3663842201,227766572,3649613218,3649613218,0,241947397,14228813,227718584,48158,170,47988,3649613218,0,228012463,214601625,13353354,12569545,578781,544774,2799,2640,429393145,28443208,431063716,26772637,429393145,429393145,0,28437615,1670551,26767064,5593,20,5573,429393145,0,26826929,25251013,1557567,1466055,53053,49934,66,62
27380416512,8322648421,3930139567,462369369,3930139485,3685749472,244390095,3700119391,230020176,3685749472,3685749472,0,244341412,14369747,229971665,48683,172,48511,3685749472,0,230267710,216723972,13485686,12694206,585166,550799,2850,2688,433644455,28724914,435331497,27037872,433644455,433644455,0,28719275,1687022,27032253,5639,20,5619,433644455,0,27092289,25500863,1573207,1480768,53710,50557,69,65
27648851968,8404242985,3968670269,466902431,3968670285,3721882998,246787271,3736393903,232276366,3721882998,3721882998,0,246738118,14510732,232227386,49153,173,48980,3721882998,0,232525863,218849382,13617557,12818236,591798,557035,2900,2733,437896061,29006370,439599569,27302862,437896061,437896061,0,29000681,1703488,27297193,5689,20,5669,437896061,0,27357355,25750396,1588850,1495518,54406,51213,70,66
27917287424,8485837579,4007201048,471435474,4007201057,3758014348,249186700,3772666437,234534611,3758014348,3758014348,0,249137024,14651913,234485111,49676,176,49500,3758014348,0,234785121,220975714,13750745,12943547,598219,563083,2939,2767,442147317,29288157,443867317,27568157,442147317,442147317,0,29282425,1719979,27562446,5732,21,5711,442147317,0,27622815,26000340,1604452,1510178,55086,51860,72,68
28185722880,8567432241,4045731827,475968541,4045731873,3794147824,251584003,3808940640,236791187,3794147824,3794147824,0,251533831,14792639,236741192,50172,177,49995,3794147824,0,237042930,223100952,13883051,13068078,604854,569340,2996,2822,446398827,29569714,448135597,27832944,446398827,446398827,0,29563928,1736749,27827179,5786,21,5765,446398827,0,27887745,26249462,1620385,1525185,55724,52462,74,70
28454158336,8649026761,4084262530,480501565,4084262666,3830281139,253981391,3845214909,239047621,3830281139,3830281139,0,253930749,14933593,238997156,50642,177,50465,3830281139,0,239300196,225225405,14015887,13193179,611608,575695,3058,2877,450650286,29851279,452403667,28097898,450650286,450650286,0,29845430,1753360,28092070,5849,21,5828,450650286,0,28153154,26499219,1635852,1539730,56348,53049,76,72
28722593792,8730621419,4122793395,485034559,4122793465,3866412647,256380748,3881487076,241306319,3866412647,3866412647,0,256329642,15074252,241255390,51106,177,50929,3866412647,0,241559623,227352421,14148578,13318046,618320,581987,3121,2936,454901968,30132591,456672056,28362503,454901968,454901968,0,30126680,1770067,28356613,5911,21,5890,454901968,0,28418186,26748480,1651403,1554373,57015,53688,76,72
28991029248,8812216035,4161324228,489567579,4161324228,3902546190,258778038,3917760924,243563304,3902546190,3902546190,0,258726436,15214555,243511881,51602,179,51423,3902546190,0,243817075,229477716,14281161,13442917,625025,588260,3175,2988,459152477,30415102,460939122,28628457,459152477,459152477,0,30409123,1786622,28622501,5979,23,5956,459152477,0,28684134,26998864,1667228,1569242,57684,54322,77,73
29259464704,8893810656,4199855106,494100604,4199854946,3938680494,261174612,3954035733,245819373,3938680494,3938680494,0,261122524,15355053,245767471,52088,186,51902,3938680494,0,246073961,231602463,14413619,13567404,631708,594560,3236,3044,463402871,30697733,465206024,28894580,463402871,463402871,0,30691695,1803130,28888565,6038,23,6015,463402871,0,28950261,27249411,1683047,1584160,58307,54918,80,76
29527900160,8975405275,4238385920,498633590,4238385765,3974813020,263572900,3990309352,248076568,3974813020,3974813020,0,263520364,15496145,248024219,52536,187,52349,3974813020,0,248332771,233728411,14546064,13691998,638247,600722,3282,3088,467653732,30979858,469473732,29159858,467653732,467653732,0,30973764,1819977,29153787,6094,23,6071,467653732,0,29215998,27499270,1698713,1598891,58971,55548,82,78
29796335616,9056999962,4276916715,503166624,4276916623,4010946584,265970131,4026583811,250332904,4010946584,4010946584,0,265917132,15637039,250280093,52999,188,52811,4010946584,0,250590721,235853673,14678224,13816349,644842,606923,3345,3148,471905067,31261557,473741882,29424742,471905067,471905067,0,31255397,1836792,29418605,6160,23,6137,471905067,0,29481404,27748867,1714302,1613524,59607,56134,84,80
30064771072,9138594479,4315447462,507699694,4315447323,4047078421,268369041,4062856537,252590925,4047078421,4047078421,0,268315605,15777928,252537677,53436,188,53248,4047078421,0,252850336,237980620,14810406,13940703,651459,613152,3404,3202,476155888,31543806,478009073,29690621,476155888,476155888,0,31537573,1853161,29684412,6233,24,6209,476155888,0,29747020,27999077,1730209,1628499,60260,56756,84,80
30333206528,9220189117,4353978312,512232689,4353978116,4083209433,270768879,4099128469,254849843,4083209433,4083209433,0,270714954,15918847,254796107,53925,189,53736,4083209433,0,255110467,240107853,14943009,14065651,658010,619341,3468,3262,480406455,31826234,482276198,29956491,480406455,480406455,0,31819941,1869719,29950222,6293,24,6269,480406455,0,30013074,28249498,1745826,1643245,60957,57399,84,80
30601641984,9301783785,4392509209,516765678,4392508898,4119341506,273167703,4135401188,257108021,4119341506,4119341506,0,273113273,16059489,257053784,54430,193,54237,4119341506,0,257368793,242233867,15076220,14190934,664733,625665,3527,3318,484657360,32108318,486543722,30221956,484657360,484657360,0,32101963,1886338,30215625,6355,24,6331,484657360,0,30278728,28499504,1761524,1658016,61624,58022,87,83
30870077440,9383378379,4431039861,521298748,4431039770,4155474152,275565709,4171674890,259364971,4155474152,4155474152,0,275510733,16200543,259310190,54976,195,54781,4155474152,0,259627170,244359314,15208636,14315594,671352,631922,3575,3360,488909021,32389727,490811938,30486810,488909021,488909021,0,32383306,1902892,30480414,6421,25,6396,488909021,0,30543915,28749068,1777011,1672604,62291,58657,89,85
