boundary,total,inert,ramified,split,inert_trivial,inert_non_trivial,inert_rank_inc,inert_rank_same,inert_rank_0,inert_rank_0_inc,inert_rank_0_same,inert_rank_1,inert_rank_1_inc,inert_rank_1_same,inert_rank_2,inert_rank_2_inc,inert_rank_2_same,inert_cyclic_0,inert_cyclic_0_rank_same,inert_cyclic_1,inert_cyclic_1_rank_same,inert_cyclic_2,inert_cyclic_2_rank_same,inert_cyclic_3,inert_cyclic_3_rank_same,inert_cyclic_4,inert_cyclic_4_rank_same,ramified_trivial,ramified_non_trivial,ramified_rank_inc,ramified_rank_same,ramified_rank_0,ramified_rank_0_inc,ramified_rank_0_same,ramified_rank_1,ramified_rank_1_inc,ramified_rank_1_same,ramified_rank_2,ramified_rank_2_inc,ramified_rank_2_same,ramified_cyclic_0,ramified_cyclic_0_rank_same,ramified_cyclic_1,ramified_cyclic_1_rank_same,ramified_cyclic_2,ramified_cyclic_2_rank_same,ramified_cyclic_3,ramified_cyclic_3_rank_same,ramified_cyclic_4,ramified_cyclic_4_rank_same
122675003392,37288729737,17867516466,1553697062,17867516209,17057676469,809839997,17092876846,774639620,17057676469,17057676469,0,809774550,35200255,774574295,65447,122,65325,17057676469,0,775271349,741569896,33513983,32057969,987517,944803,1701,1627,1483316359,70380703,1486373409,67323653,1483316359,1483316359,0,70375118,3057046,67318072,5585,4,5581,1483316359,0,67424687,64495625,2890505,2765111,59916,57326,10,10
122943438848,37370324396,17906613926,1557096861,17906613609,17095001646,811612280,17130279192,776334734,17095001646,17095001646,0,811546697,35277423,776269274,65583,123,65460,17095001646,0,776966738,743191482,33588114,32128847,990137,947311,1708,1634,1486562762,70534099,1489626574,67470287,1486562762,1486562762,0,70528500,3063808,67464692,5599,4,5595,1486562762,0,67571502,64635954,2896897,2771232,60091,57496,10,10
123211874304,37451919058,17945711383,1560496635,17945711040,17132327370,813384013,17167681830,778029553,17132327370,17132327370,0,813318271,35354337,777963934,65742,123,65619,17132327370,0,778662060,744813253,33661820,32199299,992679,949744,1712,1638,1489808601,70688034,1492879041,67617594,1489808601,1489808601,0,70682414,3070436,67611978,5620,4,5616,1489808601,0,67718742,64776840,2903387,2777459,60275,57669,10,10
123480309760,37533513571,17984808751,1563896426,17984808394,17169651932,815156819,17205083106,779725645,17169651932,17169651932,0,815090944,35431051,779659893,65875,123,65752,17169651932,0,780358392,746436125,33735542,32269881,995294,952245,1716,1642,1493054185,70842241,1496131317,67765109,1493054185,1493054185,0,70836616,3077128,67759488,5625,4,5621,1493054185,0,67866454,64918160,2909684,2783471,60468,57847,10,10
123748745216,37615108148,18023906126,1567296186,18023905836,17206975529,816930597,17242483379,781422747,17206975529,17206975529,0,816864582,35507727,781356855,66015,123,65892,17206975529,0,782055676,748060034,33809364,32340489,997822,954687,1720,1645,1496299977,70996209,1499383785,67912401,1496299977,1496299977,0,70990566,3083804,67906762,5643,4,5639,1496299977,0,68013966,65059297,2915953,2789445,60637,58010,10,10
124017180672,37696702726,18063003623,1570695944,18063003159,17244300889,818702734,17279885382,783118241,17244300889,17244300889,0,818636554,35584370,783052184,66180,123,66057,17244300889,0,783751465,749682512,33883001,32410900,1000359,957118,1729,1654,1499546288,71149656,1502636660,68059284,1499546288,1499546288,0,71144003,3090368,68053635,5653,4,5649,1499546288,0,68160889,65199950,2922301,2795506,60803,58169,10,10
124285616128,37778297385,18102101084,1574095695,18102100606,17281626545,820474539,17317288362,784812722,17281626545,17281626545,0,820408223,35661693,784746530,66316,124,66192,17281626545,0,785446861,751303861,33956735,32481494,1002895,959518,1732,1657,1502792094,71303601,1505889229,68206466,1502792094,1502792094,0,71297937,3097131,68200806,5664,4,5660,1502792094,0,68308257,65340856,2928674,2801596,60996,58344,10,10
124554051584,37859891908,18141198402,1577495468,18141198038,17318948585,822249817,17354687562,786510840,17318948585,17318948585,0,822183380,35738853,786444527,66437,124,66313,17318948585,0,787145203,752928407,34030971,32552465,1005466,961990,1740,1665,1506037904,71457564,1509141778,68353690,1506037904,1506037904,0,71451890,3103870,68348020,5674,4,5670,1506037904,0,68455765,65481928,2934972,2807598,61142,58483,11,11
124822487040,37941486484,18180295749,1580895233,18180295502,17356272816,824022933,17392088620,788207129,17356272816,17356272816,0,823956346,35815680,788140666,66587,124,66463,17356272816,0,788841837,754551528,34104746,32623032,1008019,964437,1744,1669,1509283270,71611963,1512393874,68501359,1509283270,1509283270,0,71606279,3110600,68495679,5684,4,5680,1509283270,0,68603529,65623225,2941428,2813795,61309,58646,13,13
125090922496,38023081097,18219393212,1584294981,18219392904,17393597949,825795263,17429490929,789902283,17393597949,17393597949,0,825728516,35892856,789835660,66747,124,66623,17393597949,0,790538248,756174002,34178014,32693178,1010508,966809,1746,1671,1512528799,71766182,1515646069,68648912,1512528799,1512528799,0,71760482,3117266,68643216,5700,4,5696,1512528799,0,68751135,65764445,2947872,2819968,61462,58790,13,13
125359357952,38104675719,18258490473,1587694816,18258490430,17430923356,827567117,17466893667,791596806,17430923356,17430923356,0,827500234,35970185,791530049,66883,126,66757,17430923356,0,792233494,757795230,34251942,32763898,1013043,969241,1755,1680,1515774714,71920102,1518898768,68796048,1515774714,1515774714,0,71914384,3124050,68790334,5718,4,5714,1515774714,0,68898467,65905249,2954273,2826119,61631,58953,13,13
125627793408,38186270326,18297588010,1591094587,18297587729,17468247062,829340948,17504294581,793293429,17468247062,17468247062,0,829273903,36047393,793226510,67045,126,66919,17468247062,0,793930956,759418782,34325569,32834317,1015619,971728,1759,1683,1519020107,72074480,1522150835,68943752,1519020107,1519020107,0,72068749,3130724,68938025,5731,4,5727,1519020107,0,69046231,66046648,2960688,2832233,61817,59131,13,13
125896228864,38267864857,18336685377,1594494375,18336685105,17505570696,831114681,17541695018,794990359,17505570696,17505570696,0,831047501,36124196,794923305,67180,126,67054,17505570696,0,795627893,761042270,34399574,32905091,1018269,974255,1765,1689,1522265576,72228799,1525403062,69091313,1522265576,1522265576,0,72223054,3137482,69085572,5745,4,5741,1522265576,0,69193936,66187888,2967102,2838360,62003,59311,13,13
126164664320,38349459513,18375782830,1597894151,18375782532,17542894565,832888265,17579096048,796686782,17542894565,17542894565,0,832820922,36201357,796619565,67343,126,67217,17542894565,0,797324895,762665496,34473401,32975633,1020853,976739,1773,1697,1525511579,72382572,1528655813,69238338,1525511579,1525511579,0,72376812,3144230,69232582,5760,4,5756,1525511579,0,69341128,66328636,2973486,2844448,62185,59485,13,13
126433099776,38431054034,18414880220,1601293898,18414879916,17580222820,834657400,17616501256,798378964,17580222820,17580222820,0,834589921,36278310,798311611,67479,126,67353,17580222820,0,799018074,764285047,34546702,33045708,1023362,979149,1783,1707,1528757292,72536606,1531908293,69385605,1528757292,1528757292,0,72530834,3150997,69379837,5772,4,5768,1528757292,0,69488605,66469630,2979857,2850543,62359,59651,13,13
126701535232,38512648626,18453977534,1604693716,18453977376,17617546071,836431463,17653901790,800075744,17617546071,17617546071,0,836363843,36355593,800008250,67620,126,67494,17617546071,0,800715501,765908439,34620572,33116417,1025977,981678,1793,1716,1532003654,72690062,1535161378,69532338,1532003654,1532003654,0,72684283,3157720,69526563,5779,4,5775,1532003654,0,69635539,66610121,2986205,2856617,62526,59812,13,13
126969970688,38594243249,18493075001,1608093473,18493074775,17654874151,838200850,17691306699,801768302,17654874151,17654874151,0,838133103,36432422,801700681,67747,126,67621,17654874151,0,802408919,767528229,34693835,33186599,1028543,984126,1806,1727,1535249549,72843924,1538414025,69679448,1535249549,1535249549,0,72838128,3164472,69673656,5796,4,5792,1535249549,0,69783004,66751118,2992416,2862552,62695,59973,13,13
127238406144,38675837913,18532172364,1611493255,18532172294,17692196329,839976035,17728706016,803466348,17692196329,17692196329,0,839908163,36509561,803398602,67872,126,67746,17692196329,0,804106964,769152544,34768272,33257739,1031115,986587,1812,1732,1538495222,72998033,1541666667,69826588,1538495222,1538495222,0,72992223,3171441,69820782,5810,4,5806,1538495222,0,69930543,66891987,2998786,2868630,62881,60152,13,13
127506841600,38757432470,18571269719,1614893034,18571269717,17729518892,841750827,17766105663,805164056,17729518892,17729518892,0,841682811,36586645,805096166,68016,126,67890,17729518892,0,805805360,770777207,34841959,33328173,1033675,989050,1817,1736,1541740561,73152473,1544918755,69974279,1541740561,1541740561,0,73146652,3178190,69968462,5821,4,5817,1541740561,0,70078435,67033412,3005158,2874726,63046,60311,13,13
127775277056,38839026961,18610367145,1618292791,18610367025,17766841727,843525418,17803505328,806861817,17766841727,17766841727,0,843457254,36663475,806793779,68164,126,68038,17766841727,0,807504422,772402670,34914781,33397889,1036225,991476,1826,1744,1544985941,73306850,1548170910,70121881,1544985941,1544985941,0,73301011,3184965,70116046,5839,4,5835,1544985941,0,70226211,67174709,3011552,2880834,63234,60489,14,14
128043712512,38920621555,18649464522,1621692564,18649464469,17804165757,845298765,17840906155,808558367,17804165757,17804165757,0,845230456,36740272,808490184,68309,126,68183,17804165757,0,809201449,774026200,34988431,33468366,1038747,993871,1829,1747,1548231579,73460985,1551423236,70269328,1548231579,1548231579,0,73455142,3191653,70263489,5843,4,5839,1548231579,0,70373614,67315700,3018109,2887120,63405,60655,14,14
128312147968,39002216169,18688561881,1625092351,18688561937,17841488711,847073170,17878306658,810255223,17841488711,17841488711,0,847004735,36817820,810186915,68435,127,68308,17841488711,0,810899417,775649965,35062249,33538954,1041232,996241,1837,1755,1551477437,73614914,1554675717,70416634,1551477437,1551477437,0,73609054,3198276,70410778,5860,4,5856,1551477437,0,70521013,67456737,3024446,2893202,63581,60825,14,14
128580583424,39083810712,18727659220,1628492127,18727659365,17878814767,848844453,17915709383,811949837,17878814767,17878814767,0,848775890,36894489,811881401,68563,127,68436,17878814767,0,812594132,777271316,35136187,33609692,1043723,998628,1848,1765,1554723138,73768989,1557928056,70564071,1554723138,1554723138,0,73763120,3204914,70558206,5869,4,5865,1554723138,0,70668474,67597867,3030882,2899337,63750,60988,14,14
128849018880,39165405242,18766756630,1631891875,18766756737,17916139684,850616946,17953111135,813645495,17916139684,17916139684,0,850548244,36971323,813576921,68702,128,68574,17916139684,0,814290173,778893816,35209853,33680173,1046358,1001156,1860,1776,1557968179,73923696,1561179727,70712148,1557968179,1557968179,0,73917813,3211544,70706269,5883,4,5879,1557968179,0,70816554,67739592,3037307,2905498,63938,61165,14,14
129117454336,39246999912,18805854049,1635291629,18805854234,17953464721,852389328,17990513180,815340869,17953464721,17953464721,0,852320482,37048331,815272151,68846,128,68718,17953464721,0,815985872,780515800,35283841,33750977,1048899,1003589,1870,1785,1561214011,74077618,1564432405,70859224,1561214011,1561214011,0,74071719,3218390,70853329,5899,4,5895,1561214011,0,70963812,67880290,3043778,2911693,64115,61332,14,14
129385889792,39328594456,18844951446,1638691436,18844951574,17990789868,854161578,18027915093,817036353,17990789868,17990789868,0,854092586,37125097,816967489,68992,128,68864,17990789868,0,817681621,782138148,35357686,33821573,1051405,1005980,1874,1788,1564460114,74231322,1567685218,71006218,1564460114,1564460114,0,74225410,3225100,71000310,5912,4,5908,1564460114,0,71110911,68020953,3050237,2917883,64248,61460,14,14
129654325248,39410188996,18884048776,1642091240,18884048980,18028114429,855934347,18065316769,818732007,18028114429,18028114429,0,855865222,37202212,818663010,69125,128,68997,18028114429,0,819377393,783760117,35431942,33892609,1054002,1008485,1885,1799,1567705931,74385309,1570937584,71153656,1567705931,1567705931,0,74379382,3231649,71147733,5927,4,5923,1567705931,0,71258100,68161892,3056823,2924180,64445,61647,14,14
129922760704,39491783653,18923146177,1645491045,18923146431,18065438544,857707633,18102718458,820427719,18065438544,18065438544,0,857638371,37279786,820358585,69262,128,69134,18065438544,0,821073623,785382114,35506294,33963740,1056563,1010926,1891,1805,1570951371,74539674,1574189616,71301429,1570951371,1570951371,0,74533736,3238241,71295495,5938,4,5934,1570951371,0,71405919,68303389,3063182,2930273,64621,61819,14,14
130191196160,39573378221,18962243656,1648890800,18962243765,18102761559,859482097,18140118621,822125035,18102761559,18102761559,0,859412696,37356934,822055762,69401,128,69273,18102761559,0,822771416,787006117,35580308,34034514,1059073,1013319,1899,1812,1574197127,74693673,1577442226,71448574,1574197127,1574197127,0,74687727,3245095,71442632,5946,4,5942,1574197127,0,71553306,68444241,3069620,2936403,64787,61974,14,14
130459631616,39654972685,19001341010,1652290547,19001341128,18140085492,861255518,18177519495,823821515,18140085492,18140085492,0,861186007,37433875,823752132,69511,128,69383,18140085492,0,824468114,788629215,35654403,34105379,1061586,1015721,1904,1817,1577442466,74848081,1580694147,71596400,1577442466,1577442466,0,74842124,3251676,71590448,5957,5,5952,1577442466,0,71701327,68585948,3075812,2942335,64971,62151,14,14
130728067072,39736567395,19040438469,1655690317,19040438609,18177410722,863027747,18214921943,825516526,18177410722,18177410722,0,862958094,37511092,825447002,69653,129,69524,18177410722,0,826164453,790251710,35727650,34175369,1064080,1018101,1911,1822,1580688198,75002119,1583946543,71743774,1580688198,1580688198,0,74996151,3258340,71737811,5968,5,5963,1580688198,0,71848874,68727095,3082111,2948376,65152,62326,14,14
130996502528,39818161966,19079535946,1659090131,19079535889,18214734302,864801644,18252322907,827213039,18214734302,18214734302,0,864731855,37588476,827143379,69789,129,69660,18214734302,0,827861862,791875069,35801411,34245909,1066666,1020574,1916,1827,1583933329,75156802,1587198407,71891724,1583933329,1583933329,0,75150824,3265073,71885751,5978,5,5973,1583933329,0,71996909,68868675,3088584,2954581,65317,62481,14,14
131264937984,39899756631,19118633456,1662489880,19118633295,18252057524,866575932,18289723104,828910352,18252057524,18252057524,0,866506005,37665451,828840554,69927,129,69798,18252057524,0,829559905,793499442,35874968,34316267,1069213,1023015,1919,1830,1587178588,75311292,1590450406,72039474,1587178588,1587178588,0,75305307,3271813,72033494,5985,5,5980,1587178588,0,72144838,69010139,3094960,2960688,65495,62653,14,14
131533373440,39981351254,19157730939,1665889649,19157730666,18289382250,868348689,18327125326,830605613,18289382250,18289382250,0,868278615,37742947,830535668,70074,129,69945,18289382250,0,831256638,795121914,35948241,34386413,1071809,1025503,1927,1838,1590424446,75465203,1593702949,72186700,1590424446,1590424446,0,75459210,3278498,72180712,5993,5,5988,1590424446,0,72292134,69151036,3101419,2966867,65643,62795,14,14
131801808896,40062945825,19196828422,1669289376,19196828027,18326704465,870123957,18364524896,832303526,18326704465,18326704465,0,870053741,37820301,832233440,70216,130,70086,18326704465,0,832955100,796746228,36022378,34457428,1074334,1027944,1929,1840,1593670182,75619194,1596955456,72333920,1593670182,1593670182,0,75613187,3285269,72327918,6007,5,6002,1593670182,0,72439573,69291992,3107769,2972935,65831,62977,14,14
132070244352,40144540364,19235925819,1672689132,19235925413,18364029337,871896482,18401926723,833999096,18364029337,18364029337,0,871826106,37897255,833928851,70376,131,70245,18364029337,0,834651356,798368843,36095945,34527783,1076865,1030374,1940,1851,1596916032,75773100,1600208038,72481094,1596916032,1596916032,0,75767087,3292001,72475086,6013,5,6008,1596916032,0,72586986,69432953,3114078,2978975,66009,63144,14,14
132338679808,40226134972,19275023192,1676088906,19275022874,18401352459,873670733,18439326954,835696238,18401352459,18401352459,0,873600214,37974364,835625850,70519,131,70388,18401352459,0,836349040,799992850,36169794,34598331,1079432,1032810,1948,1859,1600161772,75927134,1603460493,72628413,1600161772,1600161772,0,75921111,3298716,72622395,6023,5,6018,1600161772,0,72734404,69573925,3120527,2985164,66166,63292,14,14
132607115264,40307729627,19314120491,1679488729,19314120407,18438675699,875444792,18476727166,837393325,18438675699,18438675699,0,875374119,38051336,837322783,70673,131,70542,18438675699,0,838046228,801616429,36243865,34669143,1082073,1035347,1953,1864,1603407601,76081128,1606713017,72775712,1603407601,1603407601,0,76075097,3305411,72769686,6031,5,6026,1603407601,0,72881607,69714718,3127145,2991505,66331,63449,14,14
132875550720,40389324262,19353217908,1682888516,19353217838,18476000033,877217875,18514128651,839089257,18476000033,18476000033,0,877147048,38128486,839018562,70827,132,70695,18476000033,0,839742855,803239197,36317644,34739740,1084591,1037757,1958,1868,1606653031,76235485,1609965296,72923220,1606653031,1606653031,0,76229442,3312260,72917182,6043,5,6038,1606653031,0,73029287,69855830,3133613,2997697,66528,63641,14,14
